conversation_id_hash,message_timestamp,repository,artifact_kind,artifact_number,artifact_id,join_method,confidence,authorization_present,notes,caveat_ref
,,KSE2026,pr_review,59,4774353952,unmatched,,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
,,KSE2026,pr_review,59,4774406380,unmatched,,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
,,KSE2026,pr_review,59,4774434015,unmatched,,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
,,KSE2026,pr_review,59,4774462731,unmatched,,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
,,KSE2026,pr_review,59,4774501605,unmatched,,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
72cc84ae53fb88b8,2026-07-24T16:25:07+00:00,KSE2026,pr_review,59,4774568926,time-and-context,medium,not-found,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
72cc84ae53fb88b8,2026-07-24T16:25:07+00:00,KSE2026,pr_review,59,4774569028,time-and-context,medium,not-found,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
72cc84ae53fb88b8,2026-07-24T16:25:07+00:00,KSE2026,pr_review,59,4775200029,time-and-context,medium,yes-rejected,spot-check:same ancestor-chain trigger as above,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
72cc84ae53fb88b8,2026-07-24T16:25:07+00:00,KSE2026,pr_review,59,4775335214,time-and-context,medium,yes-rejected,spot-check:same ancestor-chain trigger as above,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
72cc84ae53fb88b8,,KSE2026,pr_review,59,4775405553,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
72cc84ae53fb88b8,,KSE2026,pr_review,59,4775689428,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
5e0ca0c8e07a37c7,,KSE2026,pr_review,56,4757369253,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
5e0ca0c8e07a37c7,,KSE2026,pr_review,56,4757853553,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
5e0ca0c8e07a37c7,,KSE2026,pr_review,56,4757853834,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
